Complaint_ID,Complaint_Date,District,Ward,Area,Issue_Type,Department,Priority,Status,Assigned_Officer,Resolution_Date,Citizen_Rating,Latitude,Longitude,Remarks,Month,Month_Num,Year,Weekday,Is_Weekend,Quarter,Day_of_Month,Resolution_Time_Days,Resolution_Category,SLA_Status,SLA_Breached_Flag,Complaint_Age_Days,Is_Resolved,Complaint_Severity_Score,Officer_Workload_Count,Area_Complaint_Density,Civic_Priority_Index
CMP0875,2026-02-01,West,Ward-22,Santragachi,Garbage Overflow,Sanitation Department,Low,In Progress,Neha Gupta,,,22.487316,88.429376,Material Awaited,February,2,2026,Sunday,1,Q1,1,,Pending,Pending,,308,No,1,121,83,22.1
CMP0876,2026-03-18,East,Ward-30,New Town,Traffic Signal Fault,Traffic Department,Low,Open,Rahul Sen,,,22.479648,88.326314,Team Assigned,March,3,2026,Wednesday,0,Q1,18,,Pending,Pending,,263,No,1,58,113,15.8
CMP0877,2026-04-03,West,Ward-11,Santragachi,Pothole,Road Department,High,In Progress,Rajesh Kumar,,,22.584037,88.287849,Verified,April,4,2026,Friday,0,Q2,3,,Pending,Pending,,247,No,3,103,83,40.3
CMP0878,2026-04-15,West,Ward-18,Behala,Water Leakage,Water Department,Medium,Resolved,Priya Sharma,2026-04-18,5.0,22.487697,88.466641,Material Awaited,April,4,2026,Wednesday,0,Q2,15,3.0,Fast,Within SLA,0.0,235,Yes,2,44,121,24.4
CMP0879,2026-06-02,West,Ward-21,Behala,Garbage Overflow,Sanitation Department,High,Open,Neha Gupta,,,22.573255,88.368443,Team Assigned,June,6,2026,Tuesday,0,Q2,2,,Pending,Pending,,187,No,3,121,121,42.1
CMP0880,2026-03-16,East,Ward-7,Salt Lake,Drain Blockage,Sewer Department,Low,Open,Anil Shaw,,,22.527829,88.279503,Repaired,March,3,2026,Monday,0,Q1,16,,Pending,Pending,,265,No,1,112,97,21.2
CMP0881,2026-03-02,East,Ward-27,New Town,Illegal Dumping,Sanitation Department,High,Open,Pooja Sen,,,22.590231,88.286065,Verified,March,3,2026,Monday,0,Q1,2,,Pending,Pending,,279,No,3,106,113,40.6
CMP0882,2026-05-07,Central,Ward-4,Park Street,Garbage Overflow,Sanitation Department,Medium,Open,Pooja Sen,,,22.551163,88.364377,Inspection Pending,May,5,2026,Thursday,0,Q2,7,,Pending,Pending,,213,No,2,106,84,30.6
CMP0883,2026-02-18,Central,Ward-21,Esplanade,Traffic Signal Fault,Traffic Department,Medium,In Progress,Deepak Bose,,,22.69254,88.343399,Material Awaited,February,2,2026,Wednesday,0,Q1,18,,Pending,Pending,,291,No,2,50,87,25.0
CMP0884,2026-02-02,East,Ward-13,Salt Lake,Pothole,Road Department,Medium,In Progress,Suresh Roy,,,22.465392,88.445247,Inspection Pending,February,2,2026,Monday,0,Q1,2,,Pending,Pending,,307,No,2,87,97,28.7
CMP0885,2026-03-15,North,Ward-11,Shyambazar,Drain Blockage,Sewer Department,High,Open,Anil Shaw,,,22.636794,88.281845,Material Awaited,March,3,2026,Sunday,1,Q1,15,,Pending,Pending,,266,No,3,112,108,41.2
CMP0886,2026-04-14,Central,Ward-7,Park Street,Garbage Overflow,Sanitation Department,Low,Open,Pooja Sen,,,22.570439,88.36375,Verified,April,4,2026,Tuesday,0,Q2,14,,Pending,Pending,,236,No,1,106,84,20.6
CMP0887,2026-04-25,Central,Ward-7,Park Street,Park Maintenance,Parks Department,Medium,Resolved,Arjun Roy,2026-04-29,3.0,22.552588,88.489506,Repaired,April,4,2026,Saturday,1,Q2,25,4.0,Medium,SLA Breached,1.0,225,Yes,2,45,84,24.5
CMP0888,2026-04-13,Central,Ward-27,Park Street,Park Maintenance,Parks Department,Medium,Resolved,Sonia Ghosh,2026-04-22,3.0,22.574445,88.29611,Pending,April,4,2026,Monday,0,Q2,13,9.0,Slow,SLA Breached,1.0,237,Yes,2,43,84,24.3
CMP0889,2026-06-13,Central,Ward-4,Esplanade,Pothole,Road Department,Low,Resolved,Rajesh Kumar,2026-06-19,3.0,22.672615,88.251394,Inspection Pending,June,6,2026,Saturday,1,Q2,13,6.0,Medium,SLA Breached,1.0,176,Yes,1,103,87,20.3
CMP0890,2026-03-21,Central,Ward-28,Park Street,Garbage Overflow,Sanitation Department,Low,In Progress,Neha Gupta,,,22.582404,88.291212,Pending,March,3,2026,Saturday,1,Q1,21,,Pending,Pending,,260,No,1,121,84,22.1
CMP0891,2026-04-29,North,Ward-14,Dum Dum,Park Maintenance,Parks Department,Medium,Resolved,Arjun Roy,2026-05-06,4.0,22.655744,88.381128,Inspection Pending,April,4,2026,Wednesday,0,Q2,29,7.0,Medium,SLA Breached,1.0,221,Yes,2,45,100,24.5
CMP0892,2026-05-21,East,Ward-27,New Town,Traffic Signal Fault,Traffic Department,Low,In Progress,Deepak Bose,,,22.676509,88.447293,Inspection Pending,May,5,2026,Thursday,0,Q2,21,,Pending,Pending,,199,No,1,50,113,15.0
CMP0893,2026-02-25,Central,Ward-7,Esplanade,Sewer Problem,Sewer Department,Medium,Open,Vikram Das,,,22.624915,88.411436,Team Assigned,February,2,2026,Wednesday,0,Q1,25,,Pending,Pending,,284,No,2,82,87,28.2
CMP0894,2026-04-06,Central,Ward-17,Esplanade,Garbage Overflow,Sanitation Department,Low,In Progress,Pooja Sen,,,22.581356,88.277136,Repaired,April,4,2026,Monday,0,Q2,6,,Pending,Pending,,244,No,1,106,87,20.6
CMP0895,2026-03-13,Central,Ward-10,Park Street,Sewer Problem,Sewer Department,High,Resolved,Anil Shaw,2026-03-18,4.0,22.501505,88.266997,Inspection Pending,March,3,2026,Friday,0,Q1,13,5.0,Medium,SLA Breached,1.0,268,Yes,3,112,84,41.2
CMP0896,2026-03-24,East,Ward-13,New Town,Park Maintenance,Parks Department,Medium,Resolved,Sonia Ghosh,2026-03-29,4.0,22.598136,88.376842,Repaired,March,3,2026,Tuesday,0,Q1,24,5.0,Medium,SLA Breached,1.0,257,Yes,2,43,113,24.3
CMP0897,2026-04-15,West,Ward-12,Behala,Road Damage,Road Department,High,Resolved,Rajesh Kumar,2026-04-21,4.0,22.473829,88.431878,Team Assigned,April,4,2026,Wednesday,0,Q2,15,6.0,Medium,SLA Breached,1.0,235,Yes,3,103,121,40.3
CMP0898,2026-06-08,East,Ward-9,Salt Lake,Sewer Problem,Sewer Department,High,Resolved,Anil Shaw,2026-06-15,3.0,22.46838,88.355181,Repaired,June,6,2026,Monday,0,Q2,8,7.0,Medium,SLA Breached,1.0,181,Yes,3,112,97,41.2
CMP0899,2026-04-11,East,Ward-19,Salt Lake,Sewer Problem,Sewer Department,Medium,In Progress,Anil Shaw,,,22.575321,88.360187,Inspection Pending,April,4,2026,Saturday,1,Q2,11,,Pending,Pending,,239,No,2,112,97,31.2
CMP0900,2026-05-12,West,Ward-11,Behala,Sewer Problem,Sewer Department,High,Resolved,Vikram Das,2026-05-21,5.0,22.633316,88.285672,Work Completed,May,5,2026,Tuesday,0,Q2,12,9.0,Slow,SLA Breached,1.0,208,Yes,3,82,121,38.2
CMP0901,2026-01-23,East,Ward-1,New Town,Water Leakage,Water Department,High,Open,Rohit Das,,,22.518699,88.344023,Material Awaited,January,1,2026,Friday,0,Q1,23,,Pending,Pending,,317,No,3,46,113,34.6
CMP0902,2026-02-20,North,Ward-16,Dum Dum,Sewer Problem,Sewer Department,Medium,In Progress,Anil Shaw,,,22.583403,88.390429,Verified,February,2,2026,Friday,0,Q1,20,,Pending,Pending,,289,No,2,112,100,31.2
CMP0903,2026-03-03,South,Ward-22,Garia,Illegal Dumping,Sanitation Department,High,Resolved,Pooja Sen,2026-10-03,4.0,22.670008,88.408272,Team Assigned,March,3,2026,Tuesday,0,Q1,3,214.0,Slow,SLA Breached,1.0,278,Yes,3,106,98,40.6
CMP0904,2026-02-24,West,Ward-23,Santragachi,Street Light Fault,Electricity Department,Medium,Open,Amit Singh,,,22.673282,88.333768,Inspection Pending,February,2,2026,Tuesday,0,Q1,24,,Pending,Pending,,285,No,2,44,83,24.4
CMP0905,2026-05-29,South,Ward-28,Tollygunge,Illegal Dumping,Sanitation Department,High,Open,Neha Gupta,,,22.552638,88.318213,Work Completed,May,5,2026,Friday,0,Q2,29,,Pending,Pending,,191,No,3,121,109,42.1
CMP0906,2026-06-18,Central,Ward-22,Park Street,Water Leakage,Water Department,Low,Resolved,Rohit Das,2026-06-20,4.0,22.687964,88.478777,Work Completed,June,6,2026,Thursday,0,Q2,18,2.0,Fast,Within SLA,0.0,171,Yes,1,46,84,14.6
CMP0907,2026-06-01,East,Ward-25,Salt Lake,Road Damage,Road Department,Medium,Open,Rajesh Kumar,,,22.653289,88.376963,Pending,June,6,2026,Monday,0,Q2,1,,Pending,Pending,,188,No,2,103,97,30.3
CMP0908,2026-01-13,North,Ward-1,Dum Dum,Road Damage,Road Department,High,Resolved,Rajesh Kumar,2026-01-21,3.0,22.547159,88.258583,Pending,January,1,2026,Tuesday,0,Q1,13,8.0,Slow,SLA Breached,1.0,327,Yes,3,103,100,40.3
CMP0909,2026-02-01,Central,Ward-26,Park Street,Park Maintenance,Parks Department,High,Open,Sonia Ghosh,,,22.683843,88.410917,Work Completed,February,2,2026,Sunday,1,Q1,1,,Pending,Pending,,308,No,3,43,84,34.3
CMP0910,2026-04-12,North,Ward-22,Dum Dum,Garbage Overflow,Sanitation Department,Low,In Progress,Pooja Sen,,,22.682138,88.349612,Verified,April,4,2026,Sunday,1,Q2,12,,Pending,Pending,,238,No,1,106,100,20.6
CMP0911,2026-03-22,South,Ward-26,Tollygunge,Park Maintenance,Parks Department,Medium,In Progress,Sonia Ghosh,,,22.684646,88.293473,Verified,March,3,2026,Sunday,1,Q1,22,,Pending,Pending,,259,No,2,43,109,24.3
CMP0912,2026-12-02,North,Ward-25,Dum Dum,Park Maintenance,Parks Department,High,Open,Arjun Roy,,,22.451622,88.325233,Material Awaited,December,12,2026,Wednesday,0,Q4,2,,Pending,Pending,,4,No,3,45,100,34.5
CMP0913,2026-02-23,North,Ward-26,Dum Dum,Water Leakage,Water Department,High,Resolved,Rohit Das,2026-02-24,4.0,22.639032,88.389747,Pending,February,2,2026,Monday,0,Q1,23,1.0,Fast,Within SLA,0.0,286,Yes,3,46,100,34.6
CMP0914,2026-02-16,East,Ward-22,New Town,Sewer Problem,Sewer Department,Low,Resolved,Anil Shaw,2026-02-23,4.0,22.51414,88.411685,Pending,February,2,2026,Monday,0,Q1,16,7.0,Medium,SLA Breached,1.0,293,Yes,1,112,113,21.2
CMP0915,2026-06-25,East,Ward-22,Salt Lake,Road Damage,Road Department,High,Resolved,Suresh Roy,2026-07-04,3.0,22.491378,88.289071,Verified,June,6,2026,Thursday,0,Q2,25,9.0,Slow,SLA Breached,1.0,164,Yes,3,87,97,38.7
CMP0916,2026-04-19,East,Ward-23,New Town,Illegal Dumping,Sanitation Department,Medium,Open,Neha Gupta,,,22.452537,88.420636,Work Completed,April,4,2026,Sunday,1,Q2,19,,Pending,Pending,,231,No,2,121,113,32.1
CMP0917,2026-01-12,West,Ward-9,Behala,Road Damage,Road Department,Low,Resolved,Suresh Roy,2026-01-18,5.0,22.628295,88.265384,Material Awaited,January,1,2026,Monday,0,Q1,12,6.0,Medium,SLA Breached,1.0,328,Yes,1,87,121,18.7
CMP0918,2026-03-02,West,Ward-22,Behala,Illegal Dumping,Sanitation Department,High,Resolved,Pooja Sen,2026-03-05,4.0,22.529341,88.409602,Work Completed,March,3,2026,Monday,0,Q1,2,3.0,Fast,Within SLA,0.0,279,Yes,3,106,121,40.6
CMP0919,2026-01-18,West,Ward-17,Santragachi,Traffic Signal Fault,Traffic Department,Medium,In Progress,Deepak Bose,,,22.644326,88.39269,Inspection Pending,January,1,2026,Sunday,1,Q1,18,,Pending,Pending,,322,No,2,50,83,25.0
CMP0920,2026-04-24,South,Ward-20,Tollygunge,Illegal Dumping,Sanitation Department,High,Open,Pooja Sen,,,22.656956,88.406897,Repaired,April,4,2026,Friday,0,Q2,24,,Pending,Pending,,226,No,3,106,109,40.6
CMP0921,2026-03-15,South,Ward-14,Tollygunge,Illegal Dumping,Sanitation Department,Low,Resolved,Neha Gupta,2026-03-21,3.0,22.528558,88.301902,Pending,March,3,2026,Sunday,1,Q1,15,6.0,Medium,SLA Breached,1.0,266,Yes,1,121,109,22.1
CMP0922,2026-11-05,East,Ward-23,New Town,Street Light Fault,Electricity Department,Low,Open,Karan Paul,,,22.657956,88.355077,Pending,November,11,2026,Thursday,0,Q4,5,,Pending,Pending,,31,No,1,59,113,15.9
CMP0923,2026-05-14,South,Ward-6,Tollygunge,Pothole,Road Department,Low,Resolved,Rajesh Kumar,2026-05-20,5.0,22.574329,88.493858,Verified,May,5,2026,Thursday,0,Q2,14,6.0,Medium,SLA Breached,1.0,206,Yes,1,103,109,20.3
CMP0924,2026-06-06,West,Ward-16,Santragachi,Street Light Fault,Electricity Department,Medium,In Progress,Karan Paul,,,22.506998,88.416487,Work Completed,June,6,2026,Saturday,1,Q2,6,,Pending,Pending,,183,No,2,59,83,25.9
CMP0925,2026-03-28,North,Ward-2,Shyambazar,Illegal Dumping,Sanitation Department,High,In Progress,Pooja Sen,,,22.566657,88.258733,Repaired,March,3,2026,Saturday,1,Q1,28,,Pending,Pending,,253,No,3,106,108,40.6
CMP0926,2026-04-04,South,Ward-17,Tollygunge,Sewer Problem,Sewer Department,Medium,In Progress,Anil Shaw,,,22.68341,88.490576,Pending,April,4,2026,Saturday,1,Q2,4,,Pending,Pending,,246,No,2,112,109,31.2
CMP0927,2026-06-19,East,Ward-21,Salt Lake,Street Light Fault,Electricity Department,High,Resolved,Karan Paul,2026-06-28,5.0,22.601523,88.423993,Inspection Pending,June,6,2026,Friday,0,Q2,19,9.0,Slow,SLA Breached,1.0,170,Yes,3,59,97,35.9
CMP0928,2026-05-13,South,Ward-4,Tollygunge,Traffic Signal Fault,Traffic Department,High,Open,Rahul Sen,,,22.464368,88.276258,Team Assigned,May,5,2026,Wednesday,0,Q2,13,,Pending,Pending,,207,No,3,58,109,35.8
CMP0929,2026-01-18,East,Ward-24,Salt Lake,Pothole,Road Department,High,In Progress,Suresh Roy,,,22.472396,88.438104,Repaired,January,1,2026,Sunday,1,Q1,18,,Pending,Pending,,322,No,3,87,97,38.7
CMP0930,2026-05-10,North,Ward-23,Shyambazar,Pothole,Road Department,Low,In Progress,Rajesh Kumar,,,22.58873,88.340598,Material Awaited,May,5,2026,Sunday,1,Q2,10,,Pending,Pending,,210,No,1,103,108,20.3
CMP0931,2026-02-17,Central,Ward-15,Esplanade,Traffic Signal Fault,Traffic Department,Medium,In Progress,Deepak Bose,,,22.519038,88.395178,Repaired,February,2,2026,Tuesday,0,Q1,17,,Pending,Pending,,292,No,2,50,87,25.0
CMP0932,2026-10-01,East,Ward-2,Salt Lake,Park Maintenance,Parks Department,Medium,Resolved,Arjun Roy,2026-01-11,4.0,22.456311,88.377901,Material Awaited,October,10,2026,Thursday,0,Q4,1,,Pending,Pending,,66,Yes,2,45,97,24.5
CMP0933,2026-04-20,West,Ward-18,Behala,Sewer Problem,Sewer Department,Medium,Open,Vikram Das,,,22.555686,88.490188,Work Completed,April,4,2026,Monday,0,Q2,20,,Pending,Pending,,230,No,2,82,121,28.2
CMP0934,2026-06-18,Central,Ward-18,Esplanade,Garbage Overflow,Sanitation Department,Low,In Progress,Neha Gupta,,,22.468986,88.388525,Verified,June,6,2026,Thursday,0,Q2,18,,Pending,Pending,,171,No,1,121,87,22.1
CMP0935,2026-03-18,Central,Ward-26,Park Street,Pothole,Road Department,Low,Open,Suresh Roy,,,22.669483,88.317547,Repaired,March,3,2026,Wednesday,0,Q1,18,,Pending,Pending,,263,No,1,87,84,18.7
CMP0936,2026-05-07,Central,Ward-8,Esplanade,Traffic Signal Fault,Traffic Department,Low,Resolved,Rahul Sen,2026-05-17,4.0,22.559503,88.467493,Inspection Pending,May,5,2026,Thursday,0,Q2,7,10.0,Slow,SLA Breached,1.0,213,Yes,1,58,87,15.8
CMP0937,2026-05-01,East,Ward-18,New Town,Traffic Signal Fault,Traffic Department,Medium,Open,Rahul Sen,,,22.653446,88.300241,Inspection Pending,May,5,2026,Friday,0,Q2,1,,Pending,Pending,,219,No,2,58,113,25.8
CMP0938,2026-06-12,South,Ward-10,Tollygunge,Park Maintenance,Parks Department,Low,Resolved,Sonia Ghosh,2026-06-19,3.0,22.47776,88.252658,Inspection Pending,June,6,2026,Friday,0,Q2,12,7.0,Medium,SLA Breached,1.0,177,Yes,1,43,109,14.3
CMP0939,2026-04-05,North,Ward-22,Shyambazar,Illegal Dumping,Sanitation Department,High,In Progress,Pooja Sen,,,22.699078,88.477239,Repaired,April,4,2026,Sunday,1,Q2,5,,Pending,Pending,,245,No,3,106,108,40.6
CMP0940,2026-06-06,North,Ward-14,Dum Dum,Road Damage,Road Department,High,Open,Rajesh Kumar,,,22.483359,88.334487,Work Completed,June,6,2026,Saturday,1,Q2,6,,Pending,Pending,,183,No,3,103,100,40.3
CMP0941,2026-03-18,Central,Ward-12,Esplanade,Street Light Fault,Electricity Department,High,In Progress,Amit Singh,,,22.687648,88.429166,Work Completed,March,3,2026,Wednesday,0,Q1,18,,Pending,Pending,,263,No,3,44,87,34.4
CMP0942,2026-03-17,Central,Ward-15,Esplanade,Sewer Problem,Sewer Department,Medium,Resolved,Anil Shaw,2026-03-24,3.0,22.600696,88.321482,Verified,March,3,2026,Tuesday,0,Q1,17,7.0,Medium,SLA Breached,1.0,264,Yes,2,112,87,31.2
CMP0943,2026-05-03,South,Ward-18,Garia,Garbage Overflow,Sanitation Department,Low,Open,Pooja Sen,,,22.598157,88.430992,Inspection Pending,May,5,2026,Sunday,1,Q2,3,,Pending,Pending,,217,No,1,106,98,20.6
CMP0944,2026-11-03,South,Ward-20,Garia,Water Leakage,Water Department,Low,In Progress,Priya Sharma,,,22.502584,88.355752,Inspection Pending,November,11,2026,Tuesday,0,Q4,3,,Pending,Pending,,33,No,1,44,98,14.4
CMP0945,2026-04-01,Central,Ward-27,Park Street,Traffic Signal Fault,Traffic Department,Low,Resolved,Deepak Bose,2026-12-01,3.0,22.617865,88.356584,Pending,April,4,2026,Wednesday,0,Q2,1,244.0,Slow,SLA Breached,1.0,249,Yes,1,50,84,15.0
CMP0946,2026-05-24,South,Ward-29,Garia,Garbage Overflow,Sanitation Department,High,Open,Neha Gupta,,,22.550916,88.316482,Work Completed,May,5,2026,Sunday,1,Q2,24,,Pending,Pending,,196,No,3,121,98,42.1
CMP0947,2026-04-24,West,Ward-6,Santragachi,Street Light Fault,Electricity Department,Low,Resolved,Karan Paul,2026-05-01,3.0,22.58099,88.48964,Verified,April,4,2026,Friday,0,Q2,24,7.0,Medium,SLA Breached,1.0,226,Yes,1,59,83,15.9
CMP0948,2026-03-19,South,Ward-12,Tollygunge,Road Damage,Road Department,High,Open,Suresh Roy,,,22.626383,88.280781,Team Assigned,March,3,2026,Thursday,0,Q1,19,,Pending,Pending,,262,No,3,87,109,38.7
CMP0949,2026-04-08,West,Ward-20,Santragachi,Drain Blockage,Sewer Department,Low,In Progress,Vikram Das,,,22.509971,88.409591,Pending,April,4,2026,Wednesday,0,Q2,8,,Pending,Pending,,242,No,1,82,83,18.2
CMP0950,2026-01-30,North,Ward-11,Dum Dum,Water Leakage,Water Department,Medium,Open,Rohit Das,,,22.488622,88.386947,Team Assigned,January,1,2026,Friday,0,Q1,30,,Pending,Pending,,310,No,2,46,100,24.6
CMP0951,2026-04-15,Central,Ward-20,Park Street,Garbage Overflow,Sanitation Department,High,Resolved,Neha Gupta,2026-04-16,4.0,22.51062,88.442314,Work Completed,April,4,2026,Wednesday,0,Q2,15,1.0,Fast,Within SLA,0.0,235,Yes,3,121,84,42.1
CMP0952,2026-03-16,Central,Ward-18,Esplanade,Illegal Dumping,Sanitation Department,High,In Progress,Pooja Sen,,,22.51731,88.315862,Pending,March,3,2026,Monday,0,Q1,16,,Pending,Pending,,265,No,3,106,87,40.6
CMP0953,2026-04-06,West,Ward-25,Behala,Garbage Overflow,Sanitation Department,High,Open,Neha Gupta,,,22.57831,88.473299,Material Awaited,April,4,2026,Monday,0,Q2,6,,Pending,Pending,,244,No,3,121,121,42.1
CMP0954,2026-03-17,West,Ward-23,Behala,Pothole,Road Department,Medium,Open,Suresh Roy,,,22.476341,88.406794,Pending,March,3,2026,Tuesday,0,Q1,17,,Pending,Pending,,264,No,2,87,121,28.7
CMP0955,2026-05-31,Central,Ward-30,Esplanade,Traffic Signal Fault,Traffic Department,Low,In Progress,Deepak Bose,,,22.605714,88.315768,Team Assigned,May,5,2026,Sunday,1,Q2,31,,Pending,Pending,,189,No,1,50,87,15.0
CMP0956,2026-01-09,East,Ward-21,New Town,Sewer Problem,Sewer Department,Medium,In Progress,Vikram Das,,,22.537739,88.394833,Material Awaited,January,1,2026,Friday,0,Q1,9,,Pending,Pending,,331,No,2,82,113,28.2
CMP0957,2026-06-02,East,Ward-19,New Town,Road Damage,Road Department,Low,In Progress,Rajesh Kumar,,,22.570725,88.464957,Pending,June,6,2026,Tuesday,0,Q2,2,,Pending,Pending,,187,No,1,103,113,20.3
CMP0958,2026-05-23,East,Ward-1,Salt Lake,Street Light Fault,Electricity Department,Low,Open,Amit Singh,,,22.695813,88.487715,Material Awaited,May,5,2026,Saturday,1,Q2,23,,Pending,Pending,,197,No,1,44,97,14.4
CMP0959,2026-03-28,Central,Ward-29,Park Street,Road Damage,Road Department,High,In Progress,Rajesh Kumar,,,22.51401,88.276852,Inspection Pending,March,3,2026,Saturday,1,Q1,28,,Pending,Pending,,253,No,3,103,84,40.3
CMP0960,2026-01-08,Central,Ward-2,Park Street,Traffic Signal Fault,Traffic Department,Low,Resolved,Deepak Bose,2026-01-17,3.0,22.506657,88.353339,Repaired,January,1,2026,Thursday,0,Q1,8,9.0,Slow,SLA Breached,1.0,332,Yes,1,50,84,15.0
CMP0961,2026-06-14,South,Ward-3,Garia,Water Leakage,Water Department,Low,Open,Rohit Das,,,22.685676,88.252261,Material Awaited,June,6,2026,Sunday,1,Q2,14,,Pending,Pending,,175,No,1,46,98,14.6
CMP0962,2026-01-06,North,Ward-4,Shyambazar,Sewer Problem,Sewer Department,Low,Open,Vikram Das,,,22.604176,88.271853,Verified,January,1,2026,Tuesday,0,Q1,6,,Pending,Pending,,334,No,1,82,108,18.2
CMP0963,2026-06-14,South,Ward-18,Garia,Street Light Fault,Electricity Department,High,In Progress,Karan Paul,,,22.480169,88.331748,Pending,June,6,2026,Sunday,1,Q2,14,,Pending,Pending,,175,No,3,59,98,35.9
CMP0964,2026-02-25,North,Ward-11,Dum Dum,Pothole,Road Department,Low,In Progress,Rajesh Kumar,,,22.680122,88.259311,Work Completed,February,2,2026,Wednesday,0,Q1,25,,Pending,Pending,,284,No,1,103,100,20.3
CMP0965,2026-01-12,West,Ward-3,Santragachi,Park Maintenance,Parks Department,Medium,Resolved,Sonia Ghosh,2026-01-14,4.0,22.699338,88.479359,Work Completed,January,1,2026,Monday,0,Q1,12,2.0,Fast,Within SLA,0.0,328,Yes,2,43,83,24.3
CMP0966,2026-06-20,West,Ward-8,Behala,Traffic Signal Fault,Traffic Department,High,Resolved,Deepak Bose,2026-06-28,5.0,22.589903,88.362718,Pending,June,6,2026,Saturday,1,Q2,20,8.0,Slow,SLA Breached,1.0,169,Yes,3,50,121,35.0
CMP0967,2026-02-26,West,Ward-4,Santragachi,Illegal Dumping,Sanitation Department,Medium,Open,Neha Gupta,,,22.537153,88.355231,Repaired,February,2,2026,Thursday,0,Q1,26,,Pending,Pending,,283,No,2,121,83,32.1
CMP0968,2026-03-29,North,Ward-7,Shyambazar,Illegal Dumping,Sanitation Department,Medium,Open,Pooja Sen,,,22.505799,88.333985,Pending,March,3,2026,Sunday,1,Q1,29,,Pending,Pending,,252,No,2,106,108,30.6
CMP0969,2026-06-23,West,Ward-11,Behala,Park Maintenance,Parks Department,High,Open,Sonia Ghosh,,,22.569118,88.380484,Work Completed,June,6,2026,Tuesday,0,Q2,23,,Pending,Pending,,166,No,3,43,121,34.3
CMP0970,2026-05-18,North,Ward-30,Dum Dum,Pothole,Road Department,Medium,Resolved,Rajesh Kumar,2026-05-19,5.0,22.623927,88.495322,Verified,May,5,2026,Monday,0,Q2,18,1.0,Fast,Within SLA,0.0,202,Yes,2,103,100,30.3
CMP0971,2026-04-01,Central,Ward-20,Esplanade,Road Damage,Road Department,Low,Open,Suresh Roy,,,22.476332,88.447841,Verified,April,4,2026,Wednesday,0,Q2,1,,Pending,Pending,,249,No,1,87,87,18.7
CMP0972,2026-06-16,South,Ward-26,Garia,Drain Blockage,Sewer Department,Low,Resolved,Vikram Das,2026-06-26,4.0,22.586755,88.306467,Pending,June,6,2026,Tuesday,0,Q2,16,10.0,Slow,SLA Breached,1.0,173,Yes,1,82,98,18.2
CMP0973,2026-10-04,North,Ward-21,Shyambazar,Pothole,Road Department,High,Open,Suresh Roy,,,22.524163,88.486839,Team Assigned,October,10,2026,Sunday,1,Q4,4,,Pending,Pending,,63,No,3,87,108,38.7
CMP0974,2026-04-17,East,Ward-23,Salt Lake,Pothole,Road Department,Low,Resolved,Suresh Roy,2026-04-25,3.0,22.655372,88.285715,Work Completed,April,4,2026,Friday,0,Q2,17,8.0,Slow,SLA Breached,1.0,233,Yes,1,87,97,18.7
CMP0975,2026-05-03,South,Ward-30,Tollygunge,Road Damage,Road Department,High,In Progress,Rajesh Kumar,,,22.590265,88.362563,Team Assigned,May,5,2026,Sunday,1,Q2,3,,Pending,Pending,,217,No,3,103,109,40.3
CMP0976,2026-12-01,South,Ward-24,Tollygunge,Water Leakage,Water Department,Medium,Open,Priya Sharma,,,22.55843,88.484811,Repaired,December,12,2026,Tuesday,0,Q4,1,,Pending,Pending,,5,No,2,44,109,24.4
CMP0977,2026-03-08,West,Ward-25,Behala,Traffic Signal Fault,Traffic Department,Medium,In Progress,Rahul Sen,,,22.62901,88.37032,Material Awaited,March,3,2026,Sunday,1,Q1,8,,Pending,Pending,,273,No,2,58,121,25.8
CMP0978,2026-03-06,West,Ward-20,Santragachi,Street Light Fault,Electricity Department,Low,Open,Amit Singh,,,22.64585,88.44919,Material Awaited,March,3,2026,Friday,0,Q1,6,,Pending,Pending,,275,No,1,44,83,14.4
